Timestamp,Ax,Ay,Az,Rx,Ry,Rz,Temp,Pressure,Mx,My,Mz,Gx,Gy,Gz
3293225,-0.092232,0.994056,0.0,-0.0175,-0.49,-2.8875,32.459999,983.419983,0.2745,-0.0645,-0.2385, 0.700000, 0.500000, 0.600000
3293255,-0.103456,0.996496,-0.001464,-0.035,-0.3675,-2.7825,32.57,983.450012,0.267,-0.069,-0.2385, 0.000000,-0.800000, 0.700000
3293285,-0.096624,0.996496,-0.00244,-0.105,-0.4025,-2.66,32.540001,982.73999,0.279,-0.066,-0.252,-0.100000,-0.800000,-0.200000
3293315,-0.0976,0.991616,-0.001952,-0.105,-0.035,-2.4675,32.639999,984.650024,0.27,-0.069,-0.2475, 0.600000,-0.200000, 0.600000
3293345,-0.092232,0.989664,-0.004392,-0.245,0.0875,-2.345,32.529999,984.200012,0.2775,-0.054,-0.246,-0.700000,-1.000000,-0.100000
3293375,-0.09272,0.991616,0.0,-0.21,-0.21,-2.2575,32.459999,982.570007,0.2685,-0.06,-0.249,-0.300000, 0.000000, 0.600000
3293405,-0.08296,0.995032,0.002928,-0.21,0.0175,-2.2225,32.560001,982.559998,0.27,-0.054,-0.2445,-0.700000,-0.300000,-0.600000
3293435,-0.086376,0.996496,0.002928,-0.2275,0.2625,-2.24,32.560001,982.77002,0.27,-0.0645,-0.237,-0.800000,-0.100000,-0.800000
3293465,-0.081984,0.996984,0.004392,-0.175,0.0525,-2.065,32.57,984.299988,0.2685,-0.0585,-0.255, 0.500000,-0.700000, 0.600000
3293495,-0.075152,0.995032,0.005856,-0.1925,-0.0875,-2.17,32.57,982.590027,0.273,-0.066,-0.2505, 0.400000, 0.700000,-0.200000
3293526,-0.066368,0.996984,0.003416,-0.1225,0.63,-2.135,32.610001,984.369995,0.2715,-0.0645,-0.2535,-0.300000,-0.900000,-1.000000
3293556,-0.071736,0.99552,0.001464,-0.1575,-0.0875,-2.2225,32.48,982.809998,0.2745,-0.063,-0.2565,-0.400000, 0.500000,-0.500000
3293586,-0.055632,0.998936,0.00488,-0.14,-0.4375,-2.2225,32.57,983.450012,0.2745,-0.069,-0.246,-0.600000,-0.100000, 0.000000
3293616,-0.052704,0.998448,0.006344,-0.105,0.14,-2.415,32.59,983.47998,0.2685,-0.06,-0.249,-0.500000,-0.500000, 0.100000
3293646,-0.061488,0.999424,0.006832,-0.0875,-0.2975,-2.5725,32.529999,984.409973,0.267,-0.063,-0.2535, 0.400000,-0.500000, 0.100000
3293676,-0.055632,0.99552,0.008296,-0.105,-0.1575,-2.73,32.610001,983.52002,0.2775,-0.0615,-0.2535, 0.400000,-0.300000, 0.300000
3293706,-0.062952,0.996008,0.011712,-0.035,-0.42,-2.8875,32.509998,982.880005,0.27,-0.066,-0.249, 0.500000,-0.800000, 0.300000
3293736,-0.067344,0.998448,0.011224,0.035,-0.4025,-2.8175,32.540001,982.950012,0.273,-0.0645,-0.24,-0.500000,-0.800000, 0.300000
3293766,-0.063928,0.999424,0.011712,0.1225,-0.63,-2.975,32.560001,982.77002,0.2715,-0.063,-0.24, 0.800000, 0.100000, 0.000000
3293796,-0.06832,0.997472,0.010736,0.0,-0.455,-2.8875,32.490002,983.909973,0.2745,-0.063,-0.2475, 0.000000, 0.500000,-0.600000
3293827,-0.065392,0.99796,0.008784,0.1575,-0.875,-3.0625,32.509998,983.73999,0.2685,-0.072,-0.2535, 0.700000,-0.800000, 0.300000
3293857,-0.076128,0.997472,0.007808,0.21,-0.63,-3.0975,32.59,983.690002,0.2715,-0.0555,-0.2535,-0.400000, 0.300000,-0.200000
3293887,-0.079056,0.996496,0.007808,0.175,-0.7175,-3.15,32.610001,983.090027,0.2655,-0.0585,-0.2415, 0.900000, 0.000000,-0.600000
3293917,-0.082472,0.99796,0.009272,0.245,-0.9625,-3.08,32.57,982.809998,0.276,-0.0555,-0.243,-0.700000, 0.300000,-0.200000
3293947,-0.086376,0.996496,0.00732,0.28,-0.56,-2.9925,32.59,983.27002,0.276,-0.0675,-0.2565, 0.400000, 0.800000,-0.300000
3293977,-0.093696,0.996984,0.003904,0.315,-1.2425,-2.94,32.57,983.02002,0.2685,-0.0615,-0.255,-0.400000, 0.000000,-0.100000
3294007,-0.087352,0.996008,0.003416,0.2975,-0.42,-2.765,32.560001,983.409973,0.2655,-0.066,-0.249,      NaN,      NaN,      NaN
3294037,-0.090768,0.996496,-0.002928,0.2975,-0.315,-2.695,32.490002,983.27002,0.2655,-0.0585,-0.246,-0.700000,-0.500000,-0.600000
3294067,-0.093208,0.997472,-0.00976,0.175,-0.7175,-2.59,32.57,982.380005,0.273,-0.0585,-0.246,-0.100000, 0.800000,-0.100000
3294098,-0.084424,0.996496,-0.005368,0.1225,-0.455,-2.5025,32.59,983.27002,0.2625,-0.063,-0.2475, 1.200000,-0.200000, 0.400000
3294128,-0.084912,0.997472,-0.011224,0.0525,0.28,-2.4675,32.610001,983.72998,0.273,-0.0585,-0.258,-0.600000, 0.700000,-0.100000
3294158,-0.084912,0.994056,-0.010248,-0.07,-0.1925,-2.485,32.540001,983.590027,0.2685,-0.06,-0.246, 0.500000,-0.600000, 0.000000
3294188,-0.079056,0.997472,-0.006832,-0.105,-0.3325,-2.3975,32.529999,983.340027,0.27,-0.0645,-0.2535, 0.800000,-0.100000, 0.400000
3294218,-0.082472,0.996496,-0.005368,-0.2625,0.4375,-2.3625,32.560001,984.47998,0.267,-0.06,-0.246,-0.600000, 0.500000, 0.200000
3294248,-0.086864,0.994056,-0.010736,-0.28,-0.0175,-2.2575,32.540001,983.169983,0.267,-0.0735,-0.2535,-0.900000,-0.800000, 0.500000
3294278,-0.076128,0.996984,-0.009272,-0.35,0.0175,-2.205,32.59,983.059998,0.2655,-0.057,-0.252,-0.600000, 0.500000, 0.300000
3294308,-0.081008,0.996984,-0.006344,-0.4375,0.385,-2.135,32.59,983.690002,0.2685,-0.069,-0.249,-0.500000, 0.400000, 0.300000
3294338,-0.072224,0.997472,-0.005368,-0.525,0.2625,-2.135,32.57,982.590027,0.273,-0.063,-0.243,-0.800000, 0.600000,-0.500000
3294368,-0.067344,0.996984,0.006344,-0.56,0.245,-2.275,32.610001,982.450012,0.2685,-0.066,-0.2505,-0.500000,-0.200000,-0.700000
3294399,-0.075152,0.999424,0.010736,-0.4375,0.175,-2.3625,32.529999,983.340027,0.2715,-0.063,-0.252, 0.500000,-0.800000,-0.100000
3294429,-0.071736,0.993568,0.015616,-0.4725,0.0,-2.415,32.540001,982.530029,0.2685,-0.069,-0.24, 0.500000, 0.500000,-0.200000
3294459,-0.069784,0.996984,0.019032,-0.2975,0.0175,-2.4325,32.610001,983.72998,0.2685,-0.066,-0.24,-0.600000, 0.200000,-0.100000
3294489,-0.069784,1.0004,0.015128,-0.245,-0.105,-2.4675,32.529999,982.700012,0.267,-0.0555,-0.249, 0.500000, 0.300000,-0.100000
3294519,-0.067344,0.993568,0.025864,-0.14,-0.0875,-2.4325,32.57,982.590027,0.2685,-0.057,-0.252,-0.600000,-0.600000, 0.600000
3294549,-0.088816,0.99796,0.016592,0.035,-0.2975,-2.835,32.529999,983.559998,0.2805,-0.066,-0.2475, 0.400000,-0.600000, 0.500000
3294579,-0.079056,0.996984,0.01952,0.07,-0.14,-2.625,32.560001,982.77002,0.2715,-0.06,-0.2505, 0.700000, 0.300000, 0.400000
3294609,-0.057096,0.996496,0.013176,0.1575,-0.6125,-2.73,32.560001,984.26001,0.2655,-0.0585,-0.2565, 0.300000,-0.200000, 0.200000
3294639,-0.064416,1.000888,0.011712,0.1925,-0.2275,-2.765,32.59,982.840027,0.2805,-0.066,-0.2475,-0.200000, 0.500000,-0.500000
3294669,-0.062464,0.998448,0.009272,0.315,-1.0675,-2.765,32.540001,983.799988,0.27,-0.066,-0.2535, 0.700000,-0.300000, 0.400000
3294700,-0.066856,1.0004,0.016592,0.2975,-0.98,-2.8175,32.509998,983.099976,0.267,-0.0645,-0.2505,-0.600000, 0.500000,-0.600000
3294730,-0.072712,0.99796,0.012688,0.4025,-0.56,-2.9575,32.610001,984.159973,0.279,-0.06,-0.2475, 0.300000, 0.500000, 0.000000
3294760,-0.0732,0.996496,0.0,0.49,-0.7875,-3.01,32.59,983.690002,0.2655,-0.0675,-0.2445, 0.300000,-1.000000, 0.500000
3294790,-0.076616,0.995032,-0.003416,0.385,-1.0325,-2.9575,32.450001,983.169983,0.2715,-0.072,-0.249, 0.300000, 0.000000, 0.200000
3294820,-0.076616,1.0004,-0.00976,0.3675,-0.595,-3.0275,32.57,983.22998,0.264,-0.063,-0.24, 0.000000, 0.500000,-0.200000
3294850,-0.077104,0.998448,-0.01464,0.2275,-0.665,-2.8175,32.59,983.47998,0.2685,-0.057,-0.252,-0.800000, 0.900000, 0.500000
3294880,-0.076616,0.995032,-0.002928,0.14,-0.8575,-2.8525,32.57,982.380005,0.27,-0.066,-0.2535,-0.200000,-1.000000,-0.100000
3294910,-0.0854,0.99552,-0.005368,0.105,-0.105,-2.87,32.490002,983.27002,0.276,-0.063,-0.252,-0.100000,-0.100000, 0.200000
3294940,-0.089792,0.993568,-0.002928,-0.0175,-0.2625,-2.8875,32.509998,983.73999,0.2655,-0.0645,-0.246,-0.400000, 0.500000, 0.500000
3294970,-0.09028,0.993568,-0.004392,0.035,-0.5425,-2.695,32.529999,982.919983,0.273,-0.0585,-0.255,-0.200000,-0.300000, 0.400000
3295001,-0.088328,0.995032,-0.003904,-0.105,-0.245,-2.6425,32.560001,981.919983,0.2655,-0.0615,-0.2415,-0.500000, 0.900000,-0.300000
3295031,-0.084912,0.993568,-0.00244,-0.105,-0.42,-2.555,32.57,982.380005,0.27,-0.063,-0.249, 0.100000, 0.400000, 0.400000
3295061,-0.083448,0.997472,0.000488,-0.1925,0.1225,-2.5725,32.59,984.119995,0.2625,-0.0585,-0.258, 0.000000,-0.600000, 0.500000
3295091,-0.092232,0.99796,-0.001464,-0.14,0.14,-2.485,32.560001,983.200012,0.267,-0.06,-0.246, 0.200000, 0.500000, 0.200000
3295121,-0.088328,0.995032,0.000488,-0.21,-0.2625,-2.2925,32.59,982.840027,0.2715,-0.0705,-0.2475, 0.200000, 0.400000,-0.700000
3295151,-0.08296,0.993568,0.007808,-0.21,0.0175,-2.345,32.529999,982.700012,0.267,-0.066,-0.249, 0.300000, 0.200000, 0.300000
3295181,-0.083448,0.996496,0.007808,-0.1925,0.2275,-2.2225,32.610001,983.72998,0.27,-0.06,-0.249,-0.200000,-0.800000,-0.500000
3295211,-0.0732,0.99308,0.00732,-0.1925,-0.245,-2.205,32.509998,983.309998,0.27,-0.0705,-0.249, 0.400000, 0.100000,-0.500000
3295241,-0.06832,0.99308,0.006832,-0.0875,-0.0175,-2.2925,32.59,983.690002,0.2685,-0.066,-0.249, 0.700000, 0.700000, 0.000000
3295271,-0.06344,0.99796,0.0,-0.105,-0.0525,-2.3975,32.459999,984.27002,0.27,-0.063,-0.246,-0.200000, 0.300000, 0.100000
3295302,-0.06344,0.991616,0.00244,-0.105,-0.3325,-2.3275,32.57,984.090027,0.2745,-0.0615,-0.249, 0.500000, 0.500000, 0.400000
3295332,-0.06588,0.992104,0.003904,-0.1225,-0.175,-2.485,32.59,983.059998,0.276,-0.063,-0.2505, 0.200000,-0.800000, 0.800000
3295362,-0.076616,0.99552,0.005368,-0.1225,0.07,-2.52,32.59,982.840027,0.2805,-0.0585,-0.2535,-0.900000,-0.600000, 0.400000
3295392,-0.067832,0.995032,0.005856,-0.105,-0.315,-2.5725,32.490002,982.849976,0.2775,-0.069,-0.258,-0.500000, 0.500000, 0.300000
3295422,-0.068808,0.994544,0.00732,-0.1225,-0.0875,-2.625,32.619999,983.549988,0.2775,-0.069,-0.252,-0.700000,-0.600000, 0.200000
3295452,-0.061,0.993568,0.008784,-0.0875,-0.28,-2.695,32.57,983.22998,0.267,-0.066,-0.246,-0.500000, 0.400000,-0.300000
3295482,-0.054656,0.995032,0.008296,-0.0525,-0.5775,-2.8175,32.540001,982.950012,0.2715,-0.0585,-0.249, 0.300000,-0.700000, 0.300000
3295512,-0.05856,0.991616,0.010736,0.0175,-0.595,-2.94,32.59,983.27002,0.2745,-0.063,-0.255, 0.400000,-1.100000, 0.100000
3295542,-0.071736,0.992592,0.006344,0.0525,-0.1925,-3.0625,32.59,982.419983,0.2715,-0.057,-0.249, 0.000000,-0.200000,-0.800000
3295572,-0.0854,0.996496,0.003416,0.0525,-0.3675,-3.0275,32.529999,983.340027,0.27,-0.0615,-0.2505,-0.700000, 0.700000,-0.600000
3295603,-0.087352,0.996496,0.00732,0.035,-0.7525,-2.94,32.619999,983.549988,0.27,-0.0585,-0.246,-0.700000, 0.500000, 0.000000
3295633,-0.085888,0.998448,0.00732,0.0525,-0.2975,-2.8175,32.66,983.409973,0.273,-0.063,-0.2505,-0.300000,-0.100000,-0.100000
3295663,-0.091256,0.994056,0.006344,0.105,-0.3325,-2.765,32.57,983.22998,0.267,-0.063,-0.261,-0.400000,-0.200000,-0.800000
3295693,-0.081008,0.994544,0.008296,0.14,-0.245,-2.625,32.540001,983.169983,0.2685,-0.063,-0.2535, 0.300000,-0.100000,-0.500000
3295723,-0.08052,0.998448,0.005856,0.14,-0.385,-2.73,32.529999,983.97998,0.2745,-0.0705,-0.249,-0.100000,-0.400000,-0.800000
3295753,-0.082472,0.996984,0.002928,0.14,-0.735,-2.6425,32.48,983.669983,0.27,-0.0555,-0.246, 0.600000,-0.600000,-0.100000
3295783,-0.077104,0.996496,0.005368,0.1575,-0.6125,-2.6775,32.560001,983.409973,0.27,-0.066,-0.261, 0.500000, 1.100000,-0.100000
3295813,-0.093208,0.994544,0.001464,0.1925,-0.35,-2.66,32.59,983.909973,0.267,-0.0615,-0.258,-0.500000,-0.300000, 0.100000
3295843,-0.091256,0.996008,-0.000488,0.14,-0.5775,-2.52,32.57,983.02002,0.2745,-0.075,-0.258, 0.200000,-0.200000, 0.300000
3295874,-0.09272,0.996008,-0.003904,0.07,-0.0175,-2.45,32.560001,982.98999,0.2715,-0.063,-0.2475,-0.500000,-0.300000, 0.700000
3295904,-0.092232,0.997472,-0.008784,0.0525,0.1925,-2.2925,32.529999,981.849976,0.27,-0.0675,-0.246, 0.600000,-0.800000,-0.100000
3295934,-0.072712,0.994544,-0.009272,-0.1225,0.0,-2.17,32.540001,983.169983,0.276,-0.0675,-0.2475, 0.400000, 0.000000, 0.000000
3295964,-0.067832,0.996984,-0.005856,-0.14,0.2625,-2.31,32.459999,984.059998,0.2745,-0.06,-0.2505, 0.400000, 1.100000, 0.500000
3295994,-0.062952,0.996984,-0.00488,-0.2275,0.21,-2.345,32.619999,981.630005,0.2685,-0.06,-0.261,-0.500000, 0.300000,-0.400000
3296024,-0.06344,0.993568,0.001464,-0.2625,-0.4725,-2.4675,32.560001,984.26001,0.2685,-0.0645,-0.2625,-0.500000,-0.700000, 0.600000
3296054,-0.070272,0.998448,0.003904,-0.1925,0.3325,-2.5375,32.59,982.840027,0.264,-0.069,-0.252,      NaN,      NaN,      NaN
3296084,-0.084424,0.998448,0.000488,-0.2275,-0.2625,-2.5375,32.560001,983.409973,0.264,-0.063,-0.2565,-0.900000, 0.200000, 0.200000
3296114,-0.080032,0.994544,-0.001952,-0.3325,-0.4025,-2.3625,32.529999,984.200012,0.27,-0.06,-0.2595,-0.500000, 0.400000,-0.600000
3296144,-0.070272,0.993568,0.001952,-0.3325,0.245,-2.3975,32.450001,982.960022,0.27,-0.0645,-0.243, 0.800000,-0.600000, 0.300000
3296175,-0.070272,0.996984,0.003416,-0.3675,0.35,-2.485,32.59,982.630005,0.267,-0.0675,-0.2535, 0.100000, 0.200000, 0.400000
3296205,-0.061976,0.995032,0.0122,-0.385,0.07,-2.485,32.529999,983.559998,0.27,-0.066,-0.246, 0.500000, 0.700000,-0.100000
3296235,-0.059536,0.998448,0.017568,-0.3325,0.175,-2.625,32.560001,982.98999,0.2685,-0.066,-0.249, 0.800000,-0.300000,-0.400000
3296265,-0.065392,0.994544,0.022448,-0.1925,0.14,-2.73,32.490002,983.700012,0.264,-0.0615,-0.249, 0.300000, 0.300000, 0.200000
3296295,-0.06344,0.997472,0.021472,0.0,-1.0325,-2.7825,32.59,983.059998,0.2715,-0.06,-0.24, 0.800000,-0.300000,-0.100000
3296325,-0.071248,0.996496,0.024888,0.105,-0.595,-2.8175,32.43,983.349976,0.2745,-0.066,-0.2565, 0.400000,-0.800000,-0.300000
3296355,-0.081008,0.998448,0.018056,0.2625,-0.3325,-2.87,32.59,981.780029,0.261,-0.06,-0.243,-0.600000, 0.400000, 0.400000
3296385,-0.087352,0.996496,0.008296,0.2625,-0.77,-2.7825,32.540001,982.950012,0.276,-0.0675,-0.249, 0.400000, 0.400000,-0.500000
3296415,-0.074664,0.995032,0.010736,0.28,-0.42,-2.7475,32.509998,983.099976,0.2715,-0.0585,-0.2475,-0.500000, 0.200000, 0.500000
3296445,-0.077104,0.996008,0.008784,0.2975,-0.3675,-2.695,32.57,984.090027,0.27,-0.072,-0.24, 0.400000,-0.300000,-0.800000
3296476,-0.064904,0.999912,0.008784,0.2625,-0.42,-2.695,32.560001,983.200012,0.2685,-0.063,-0.2535, 0.000000, 0.600000,-1.000000
3296506,-0.062464,0.997472,0.010248,0.385,-0.6825,-2.7825,32.48,983.880005,0.2715,-0.057,-0.2505,-0.500000,-1.000000, 0.200000
3296536,-0.06832,1.001376,0.008784,0.42,-0.6825,-2.94,32.560001,983.200012,0.2775,-0.0645,-0.2595,-0.500000, 0.200000,-0.600000
3296566,-0.076616,0.993568,0.00488,0.49,-1.3825,-2.9225,32.639999,983.369995,0.2655,-0.069,-0.2505, 0.000000, 0.900000,-0.700000
3296596,-0.078568,0.99552,-0.001952,0.49,-0.9975,-3.01,32.560001,982.130005,0.2655,-0.0675,-0.255, 0.400000, 0.100000,-0.700000
3296626,-0.08784,0.99552,-0.015616,0.42,-0.805,-2.9225,32.490002,982.849976,0.27,-0.066,-0.2505,-0.100000,-0.100000, 0.000000
3296656,-0.08784,0.99308,-0.01952,0.2625,-0.8925,-2.8525,32.59,983.47998,0.2745,-0.0705,-0.243, 0.800000,-0.800000, 0.500000
3296686,-0.081984,0.998448,-0.013176,0.07,-0.175,-2.73,32.610001,982.880005,0.2715,-0.0585,-0.249, 0.500000, 0.100000, 0.200000
3296716,-0.083936,0.996496,-0.016104,-0.0525,-0.245,-2.7125,32.610001,984.159973,0.264,-0.0675,-0.2505, 0.600000,-0.700000, 0.300000
3296746,-0.080032,0.99552,-0.00732,-0.1925,-0.175,-2.625,32.57,982.590027,0.2745,-0.0645,-0.2505, 0.800000,-0.800000,-0.200000
3296777,-0.08052,0.999912,-0.000976,-0.175,-0.245,-2.66,32.560001,983.200012,0.2685,-0.0645,-0.2475,-0.500000, 0.600000,-0.300000
3296807,-0.083936,0.999912,-0.003904,-0.2625,-0.0875,-2.66,32.610001,982.450012,0.2745,-0.066,-0.252,-0.100000, 0.600000,-0.800000
3296837,-0.083448,0.995032,-0.000488,-0.2625,-0.2625,-2.5725,32.560001,983.200012,0.2715,-0.057,-0.2505,-0.600000, 0.500000, 0.400000
3296867,-0.094672,0.995032,-0.001952,-0.3325,-0.035,-2.5375,32.540001,984.02002,0.273,-0.06,-0.258,-0.800000, 0.800000, 0.100000
3296897,-0.093696,0.996984,-0.002928,-0.315,0.105,-2.38,32.610001,983.090027,0.27,-0.0645,-0.255,-0.100000,-0.200000,-0.500000
3296927,-0.091256,0.994056,-0.002928,-0.42,0.21,-2.24,32.540001,983.169983,0.2715,-0.06,-0.2445,-0.700000,-0.700000,-0.100000
3296957,-0.081984,0.99308,0.003416,-0.49,0.455,-2.135,32.529999,982.919983,0.2685,-0.066,-0.2475,-0.700000, 0.400000,-0.300000
3296987,-0.073688,0.997472,0.015128,-0.4725,0.105,-2.135,32.59,982.840027,0.264,-0.069,-0.249,-0.500000, 0.000000, 0.200000
3297017,-0.065392,0.994056,0.0244,-0.3325,0.315,-2.17,32.57,982.809998,0.267,-0.06,-0.249,-0.500000,-0.500000, 0.500000
3297047,-0.064416,0.996984,0.02928,-0.1575,-0.1575,-2.3625,32.610001,983.72998,0.2775,-0.0585,-0.258,-0.100000,-0.400000,-0.200000
3297078,-0.068808,0.991128,0.023912,0.0175,-0.07,-2.345,32.669998,983.869995,0.2715,-0.0645,-0.261, 0.500000,-1.400000, 0.200000
3297108,-0.06832,0.998448,0.01952,0.1575,-0.5425,-2.5025,32.619999,983.76001,0.2715,-0.0615,-0.252, 0.300000, 0.900000, 0.500000
3297138,-0.069784,0.99796,0.010248,0.2275,-0.4025,-2.52,32.57,984.090027,0.2685,-0.057,-0.2475, 0.400000,-0.900000,-0.600000
3297168,-0.064416,0.99552,0.002928,0.28,-0.42,-2.555,32.560001,982.98999,0.267,-0.0645,-0.255,-0.800000, 0.600000,-0.100000
3297198,-0.061,0.997472,0.002928,0.21,-0.4375,-2.6075,32.610001,983.090027,0.2685,-0.063,-0.255, 0.000000,-0.800000, 0.400000
3297228,-0.050752,0.997472,0.004392,0.14,-0.42,-2.6775,32.57,982.380005,0.2685,-0.0645,-0.249, 0.100000,-0.400000, 0.600000
3297258,-0.054168,0.994056,0.0122,0.175,-0.77,-2.94,32.57,982.380005,0.2625,-0.0615,-0.252,-0.100000, 0.000000, 0.000000
3297288,-0.059536,0.996496,0.01708,0.2625,-0.63,-3.045,32.529999,983.97998,0.273,-0.063,-0.2505,-0.400000,-0.500000,-0.600000
3297318,-0.069296,0.99308,0.010248,0.385,-0.91,-3.2375,32.57,983.02002,0.276,-0.069,-0.2505, 0.400000, 0.000000,-0.700000
3297349,-0.075152,0.996008,0.000976,0.455,-1.0325,-3.1325,32.459999,982.140015,0.27,-0.0615,-0.2565, 0.400000,-0.100000,-0.100000
3297379,-0.074176,0.99552,-0.003416,0.42,-1.0325,-3.2375,32.560001,982.349976,0.2685,-0.063,-0.2505,-0.500000, 0.400000,-0.200000
3297409,-0.08296,0.99552,-0.011712,0.35,-0.6125,-3.22,32.459999,984.059998,0.2715,-0.0615,-0.252,-0.500000, 0.200000,-0.100000
3297439,-0.082472,0.995032,-0.010736,0.14,-0.91,-3.08,32.459999,982.140015,0.27,-0.0645,-0.2535, 0.000000,-1.000000, 0.300000
3297469,-0.09028,0.995032,-0.006344,0.105,-0.6125,-3.0625,32.610001,982.880005,0.276,-0.0645,-0.252, 0.100000,-0.100000,-0.100000
3297499,-0.099064,0.996496,0.002928,0.035,-0.2975,-2.9575,32.529999,983.130005,0.2805,-0.0675,-0.249,-0.900000, 0.200000,-0.200000
3297529,-0.098576,0.99552,0.005368,0.035,-0.7175,-2.8,32.529999,982.48999,0.2745,-0.063,-0.255, 0.600000, 0.100000,-0.300000
3297559,-0.0976,0.994056,0.005856,0.0875,-0.4025,-2.7475,32.540001,983.590027,0.27,-0.0705,-0.2595,-0.600000,-1.000000,-0.300000
3297589,-0.100528,0.996008,0.002928,0.1925,-0.245,-2.59,32.529999,982.280029,0.2685,-0.069,-0.249,-0.100000, 0.700000, 0.300000
3297619,-0.095648,0.995032,-0.011224,0.0875,-0.315,-2.485,32.48,983.23999,0.2685,-0.069,-0.2415,-0.900000, 0.600000, 0.300000
3297650,-0.09028,0.99552,-0.00732,-0.0175,-0.2625,-2.2575,32.57,983.869995,0.2715,-0.0675,-0.258,-0.100000,-0.600000,-0.200000
3297680,-0.077104,0.99552,-0.008296,-0.14,0.3675,-2.1175,32.57,983.659973,0.276,-0.0615,-0.246,-0.100000, 0.200000,-0.600000
3297710,-0.077104,0.992592,0.000488,-0.35,0.035,-2.0125,32.540001,982.099976,0.2655,-0.0645,-0.237, 0.100000, 0.500000, 0.400000
3297740,-0.091256,0.995032,-0.00976,-0.2625,0.28,-2.2225,32.529999,982.919983,0.2715,-0.06,-0.252,-0.900000,-0.200000, 0.200000
3297770,-0.067832,0.99308,0.01464,-0.28,0.5775,-1.9075,32.490002,983.27002,0.27,-0.063,-0.24, 0.800000, 0.100000,-0.100000
3297800,-0.075152,0.992592,0.006832,-0.1575,-0.1575,-2.03,32.610001,983.299988,0.2685,-0.0675,-0.27,-0.500000, 1.100000,-0.300000
3297830,-0.06344,0.99552,0.010736,-0.1225,0.6125,-1.9775,32.560001,983.840027,0.2715,-0.066,-0.252,-0.400000, 0.100000,-0.400000
3297860,-0.050264,0.994056,0.002928,-0.1225,0.07,-2.135,32.59,983.059998,0.273,-0.066,-0.2655, 0.100000, 0.100000, 0.300000
3297890,-0.069784,1.1102,-0.010736,-0.0525,-0.3675,-2.3975,32.59,983.059998,0.273,-0.0705,-0.2445, 0.400000,-0.500000, 0.400000
3297920,-0.013176,1.002352,0.030744,-0.385,-0.735,-2.1525,32.59,982.419983,0.276,-0.075,-0.255,-0.100000,-0.700000, 0.500000
3297951,-0.147376,4.604768,-0.410408,0.6125,-10.9725,-3.3075,32.540001,982.73999,0.2625,-0.063,-0.249, 3.000000,-1.000000, 1.100000
3297981,2.106696,4.656984,0.563152,-2.0125,-126.455002,0.175,32.540001,982.950012,0.273,-0.066,-0.2535, 2.600000,-0.100000, 0.300000
3298011,1.35664,6.099512,-0.720288,-10.43,-16.555,-33.705002,32.48,981.960022,0.2685,-0.06,-0.258, 2.700000,-2.400000,-0.400000
3298041,-1.848544,6.324968,0.660264,-18.969999,130.112503,-25.3925,32.48,983.669983,0.2715,-0.072,-0.2655, 2.300000, 0.700000, 0.100000
3298071,-2.393152,6.587024,-0.798368,-7.4025,193.514999,-5.0225,32.540001,982.73999,0.2565,-0.075,-0.2325, 1.500000,-0.100000, 0.600000
3298101,-0.326472,6.747088,0.168848,-22.977501,168.524994,22.907499,32.490002,982.849976,0.264,-0.0645,-0.2205, 0.200000,-0.300000, 0.200000
3298131,-1.719224,6.709024,-0.060512,-5.04,101.57,5.2325,32.66,982.77002,0.258,-0.0645,-0.201, 0.800000, 1.400000,-0.100000
3298161,-2.202832,6.550912,-0.318664,6.825,42.192501,17.8675,32.59,983.27002,0.2715,-0.0525,-0.1995, 0.800000, 1.900000,-0.200000
3298191,-1.356152,6.786616,-0.288408,18.865,-97.667503,26.092501,32.59,982.419983,0.2625,-0.054,-0.192,      NaN,      NaN,      NaN
3298221,0.805688,6.912032,-0.731512,44.642502,-169.732498,46.7075,32.540001,981.669983,0.2685,-0.0495,-0.204, 0.700000,-1.700000,-1.300000
3298252,0.299632,6.693896,-0.621712,-3.885,-231.455002,-4.8825,32.540001,981.669983,0.2715,-0.051,-0.219, 0.500000,-1.500000,-1.000000
3298282,0.930128,6.928624,-0.303048,2.9925,-238.472504,-3.395,32.529999,982.919983,0.276,-0.0585,-0.2325, 0.000000,-0.800000,-0.300000
3298312,-0.974536,7.040376,-0.022448,12.1975,-168.927505,8.6625,32.57,981.73999,0.2715,-0.066,-0.2745,-0.100000, 0.200000,-0.200000
3298342,0.343552,7.071608,-0.298168,2.59,-165.725006,3.675,32.540001,981.460022,0.276,-0.066,-0.288, 1.000000,-0.800000,-0.200000
3298372,-0.257664,7.031104,0.018544,2.9225,-154.035004,7.0175,32.59,981.98999,0.276,-0.063,-0.309, 0.700000,-0.200000, 0.400000
3298402,-0.20984,7.095032,-0.078568,-2.6425,-149.1875,2.8,32.450001,981.890015,0.2805,-0.0585,-0.327, 0.800000, 0.500000, 0.400000
3298432,-0.094184,7.125288,-0.12444,-1.26,-141.190002,6.6675,32.490002,981.570007,0.2835,-0.063,-0.3465, 1.000000,-1.000000,-0.600000
3298462,-0.263032,7.167256,-0.023912,-4.9,-132.072495,6.335,32.57,981.73999,0.285,-0.069,-0.351, 0.500000, 0.200000, 0.400000
3298492,-0.2318,7.26144,-0.11956,-7.5425,-120.347504,7.0525,32.459999,980.01001,0.291,-0.06,-0.378, 0.400000, 0.400000, 0.100000
