timestamp,Datetime,Lon,Lat,height,accuracy_horiz,accuracy_vertical,VelN,VelE,vel_down,Invalid,fix_valid
1720471,2023-11-12T16:0:20Z,40.388599,-87.513275,218.966003,0.9,1.288,-0.004,-0.043,0.006,0,1
1721587,2023-11-12T16:0:21Z,40.388599,-87.513283,218.947998,0.9,1.288,0.034,-0.051,0.119,0,1
1723371,2023-11-12T16:0:22Z,40.388599,-87.513283,218.919006,0.897,1.283,-0.013,-0.047,0.057,0,1
1724303,2023-11-12T16:0:24Z,40.388596,-87.513283,219.048004,0.893,1.276,-0.086,0.032,-0.184,0,1
1725423,2023-11-12T16:0:25Z,40.388596,-87.513283,219.041,0.904,1.285,0.075,-0.062,-0.051,0,1
1726529,2023-11-12T16:0:26Z,40.388596,-87.513283,218.973007,0.907,1.288,0.018,-0.049,0.131,0,1
1728316,2023-11-12T16:0:27Z,40.388596,-87.513283,218.910004,0.906,1.285,-0.006,-0.026,0.056,0,1
1729073,2023-11-12T16:0:28Z,40.388596,-87.513283,218.875,0.899,1.275,-0.042,0.022,-0.027,0,1
1730025,2023-11-12T16:0:29Z,40.388596,-87.513283,218.802002,0.903,1.285,0.033,-0.02,-0.033,0,1
1730887,2023-11-12T16:0:30Z,40.388596,-87.513283,218.804993,0.917,1.302,-0.023,0.003,0.159,0,1
1732004,2023-11-12T16:0:31Z,40.388596,-87.513283,218.813004,0.919,1.303,-0.033,-0.024,-0.008,0,1
1733795,2023-11-12T16:0:32Z,40.388596,-87.513283,218.843002,0.917,1.299,-0.018,0.032,0.113,0,1
1734619,2023-11-12T16:0:34Z,40.388596,-87.513283,218.796005,0.914,1.292,0.04,-0.026,-0.019,0,1
1735571,2023-11-12T16:0:35Z,40.388596,-87.513283,218.828003,0.924,1.306,0.042,0.063,-0.06,0,1
1736489,2023-11-12T16:0:36Z,40.388596,-87.513283,218.901001,0.938,1.32,0.017,0.082,-0.125,0,1
1737529,2023-11-12T16:0:37Z,40.388596,-87.513283,218.966003,0.938,1.319,-0.013,0.091,-0.185,0,1
1739327,2023-11-12T16:0:38Z,40.388596,-87.513275,219.104004,0.939,1.318,-0.076,0.191,-0.13,0,1
1740514,2023-11-12T16:0:40Z,40.388599,-87.513275,219.376999,0.934,1.309,0.015,0.032,-0.101,0,1
1741450,2023-11-12T16:0:41Z,40.388599,-87.513275,219.279007,0.935,1.314,-0.033,0.096,0.024,0,1
1742325,2023-11-12T16:0:42Z,40.388599,-87.513275,219.375,0.938,1.319,-0.005,0.113,-0.168,0,1
1743504,2023-11-12T16:0:43Z,40.388599,-87.513275,219.509995,0.936,1.317,-0.004,0.077,-0.109,0,1
1745290,2023-11-12T16:0:44Z,40.388599,-87.513275,219.554001,0.934,1.313,-0.006,0.037,0,0,1
1746410,2023-11-12T16:0:46Z,40.388599,-87.513275,219.490005,0.931,1.312,-0.009,0.048,-0.099,0,1
1747345,2023-11-12T16:0:47Z,40.388599,-87.513275,219.479996,0.931,1.311,0.09,-0.019,-0.026,0,1
1748542,2023-11-12T16:0:48Z,40.388599,-87.513275,219.524002,0.927,1.307,0.089,0.107,-0.116,0,1
1750332,2023-11-12T16:0:49Z,40.388599,-87.513275,219.554993,0.925,1.302,-0.013,0.018,0.133,0,1
1751446,2023-11-12T16:0:51Z,40.388599,-87.513275,219.440994,0.932,1.312,-0.074,0.025,0.117,0,1
1752379,2023-11-12T16:0:52Z,40.388599,-87.513275,219.436996,0.935,1.319,0.059,-0.014,0.027,0,1
1753399,2023-11-12T16:0:53Z,40.388599,-87.513275,219.494003,0.941,1.324,-0.012,0.049,-0.011,0,1
1754522,2023-11-12T16:0:54Z,40.388599,-87.513275,219.518997,0.938,1.319,0.034,-0.032,-0.01,0,1
1756315,2023-11-12T16:0:55Z,40.388599,-87.513275,219.569,0.939,1.319,-0.044,0.029,0.005,0,1
1757563,2023-11-12T16:0:57Z,40.388599,-87.513275,219.738007,0.93,1.309,0.053,0.02,0.032,0,1
1758358,2023-11-12T16:0:58Z,40.388599,-87.513275,219.787003,0.931,1.312,-0.049,-0.031,0.041,0,1
1759470,2023-11-12T16:0:59Z,40.388599,-87.513275,219.768997,0.93,1.31,0.031,-0.024,0.033,0,1
1761260,2023-11-12T16:1:0Z,40.388599,-87.513275,219.826004,0.935,1.32,-0.064,0.08,-0.007,0,1
1762029,2023-11-12T16:1:1Z,40.388599,-87.513275,219.871002,0.938,1.322,-0.023,-0.028,-0.032,0,1
1763048,2023-11-12T16:1:2Z,40.388599,-87.513275,219.880997,0.937,1.319,-0.021,-0.004,0.031,0,1
1763898,2023-11-12T16:1:3Z,40.388599,-87.513275,219.809998,0.936,1.317,-0.058,0.035,-0.077,0,1
1764989,2023-11-12T16:1:4Z,40.388599,-87.513275,219.843994,0.938,1.318,0.001,0.117,-0.143,0,1
1766788,2023-11-12T16:1:5Z,40.388596,-87.513275,219.845001,0.944,1.322,-0.069,0.06,-0.051,0,1
1767666,2023-11-12T16:1:7Z,40.388596,-87.513275,219.992004,0.942,1.318,0.077,-0.106,-0.016,0,1
1768514,2023-11-12T16:1:8Z,40.388596,-87.513275,220.003998,0.938,1.312,0.011,-0.076,0.046,0,1
1769439,2023-11-12T16:1:9Z,40.388596,-87.513275,220.041,0.936,1.31,-0.052,-0.014,-0.079,0,1
1770540,2023-11-12T16:1:10Z,40.388596,-87.513275,220.072006,0.943,1.319,-0.04,-0.037,0.023,0,1
1772204,2023-11-12T16:1:11Z,40.388596,-87.513275,220.110992,0.943,1.317,0.001,0.021,-0.029,0,1
1773200,2023-11-12T16:1:12Z,40.388596,-87.513275,220.171005,0.937,1.308,0.006,-0.087,0.026,0,1
1773972,2023-11-12T16:1:13Z,40.388596,-87.513275,220.210007,0.931,1.301,-0.046,-0.044,0.152,0,1
1774827,2023-11-12T16:1:14Z,40.388599,-87.513275,220.197006,0.93,1.303,0.188,0.029,-0.19,0,1
1775763,2023-11-12T16:1:15Z,40.388599,-87.513275,220.294006,0.937,1.31,0.028,-0.048,0.161,0,1
1777565,2023-11-12T16:1:16Z,40.388599,-87.513275,220.188004,0.941,1.315,-0.104,0.032,0.097,0,1
1778427,2023-11-12T16:1:18Z,40.388599,-87.513275,220.169006,0.936,1.31,0.029,-0.02,0.004,0,1
1779413,2023-11-12T16:1:19Z,40.388596,-87.513275,220.141998,0.929,1.302,0.019,0.001,-0.008,0,1
1780274,2023-11-12T16:1:20Z,40.388599,-87.513275,220.244003,0.929,1.303,0.033,-0.056,-0.068,0,1
1781151,2023-11-12T16:1:20Z,40.388599,-87.513275,220.233002,0.934,1.309,-0.018,0.005,0.091,0,1
1783025,2023-11-12T16:1:21Z,40.388599,-87.513275,220.25,0.933,1.306,-0.024,0.002,-0.03,0,1
1783942,2023-11-12T16:1:23Z,40.388596,-87.513275,220.279999,0.923,1.294,-0.04,0.008,0.073,0,1
1784810,2023-11-12T16:1:24Z,40.388596,-87.513275,220.244995,0.919,1.289,-0.025,0.049,0.038,0,1
1785573,2023-11-12T16:1:25Z,40.388596,-87.513275,220.257004,0.92,1.29,-0.024,0.07,-0.072,0,1
1786767,2023-11-12T16:1:26Z,40.388599,-87.513275,220.292999,0.922,1.292,0.026,-0.08,-0.004,0,1
1788400,2023-11-12T16:1:27Z,40.388596,-87.513275,220.350006,0.923,1.293,0.015,-0.036,0.025,0,1
1789321,2023-11-12T16:1:29Z,40.388596,-87.513275,220.520004,0.917,1.284,-0.007,-0.019,-0.02,0,1
1790023,2023-11-12T16:1:29Z,40.388596,-87.513275,220.533005,0.913,1.28,-0.034,0.038,-0.048,0,1
1790941,2023-11-12T16:1:30Z,40.388596,-87.513275,220.606003,0.914,1.279,-0.02,0.069,-0.154,0,1
1792145,2023-11-12T16:1:31Z,40.388596,-87.513275,220.589005,0.914,1.278,0.017,-0.036,0.111,0,1
1793857,2023-11-12T16:1:32Z,40.388596,-87.513275,220.664993,0.917,1.279,-0.039,0.045,-0.117,0,1
1794613,2023-11-12T16:1:34Z,40.388596,-87.513275,220.746002,0.911,1.271,-0.02,-0.002,0.026,0,1
1795395,2023-11-12T16:1:35Z,40.388596,-87.513275,220.796997,0.908,1.267,0.043,0.062,-0.113,0,1
1796335,2023-11-12T16:1:36Z,40.388596,-87.513275,220.835007,0.909,1.265,-0.008,0.003,0.067,0,1
1797611,2023-11-12T16:1:37Z,40.388596,-87.513275,220.882004,0.911,1.271,-0.049,-0.006,-0.02,0,1
1799328,2023-11-12T16:1:38Z,40.388596,-87.513275,220.931,0.918,1.284,0.036,-0.013,0.006,0,1
1800277,2023-11-12T16:1:40Z,40.388596,-87.513275,220.852005,0.915,1.282,-0.017,0.036,-0.147,0,1
1801098,2023-11-12T16:1:40Z,40.388596,-87.513275,220.862,0.921,1.286,0.055,-0.019,0.12,0,1
1802113,2023-11-12T16:1:41Z,40.388596,-87.513275,220.878006,0.921,1.287,0.011,0.012,0.053,0,1
1803072,2023-11-12T16:1:42Z,40.388596,-87.513275,220.876007,0.917,1.285,-0.033,-0.256,-0.017,0,1
1804849,2023-11-12T16:1:43Z,40.388596,-87.513275,220.886993,0.916,1.283,0.094,-0.055,0.023,0,1
1805554,2023-11-12T16:1:45Z,40.388596,-87.513275,220.998001,0.908,1.275,-0.063,0.096,-0.024,0,1
1806469,2023-11-12T16:1:46Z,40.388596,-87.513275,220.977997,0.909,1.276,0.056,-0.047,0.019,0,1
1807498,2023-11-12T16:1:47Z,40.388596,-87.513275,220.990005,0.907,1.272,-0.008,0.017,-0.013,0,1
1808535,2023-11-12T16:1:48Z,40.388596,-87.513275,220.992996,0.903,1.265,0.073,-0.008,0.048,0,1
1810253,2023-11-12T16:1:49Z,40.388596,-87.513275,221.035004,0.901,1.261,-0.079,0.005,-0.064,0,1
1811020,2023-11-12T16:1:50Z,40.388596,-87.513275,221.104996,0.901,1.26,0.051,0.046,-0.035,0,1
1812043,2023-11-12T16:1:51Z,40.388596,-87.513275,221.158997,0.899,1.257,-0.067,0,-0.018,0,1
1812900,2023-11-12T16:1:52Z,40.388596,-87.513275,221.179993,0.896,1.252,-0.044,0.034,-0.001,0,1
1814069,2023-11-12T16:1:53Z,40.388596,-87.513275,221.192993,0.893,1.247,-0.044,-0.023,-0.019,0,1
1815790,2023-11-12T16:1:54Z,40.388596,-87.513275,221.306,0.898,1.249,0.017,-0.017,0.022,0,1
1816617,2023-11-12T16:1:56Z,40.388596,-87.513275,221.304993,0.914,1.258,-0.017,-0.08,-0.082,0,1
1817575,2023-11-12T16:1:57Z,40.388596,-87.513275,221.354004,0.914,1.257,0.012,-0.086,0.079,0,1
1818447,2023-11-12T16:1:58Z,40.388596,-87.513275,221.367996,0.913,1.255,0.01,0.003,-0.017,0,1
1819618,2023-11-12T16:1:59Z,40.388596,-87.513275,221.479004,0.91,1.251,-0.047,0.002,-0.049,0,1
1821335,2023-11-12T16:2:0Z,40.388596,-87.513275,221.416,0.926,1.276,-0.046,0.072,-0.086,0,1
1822449,2023-11-12T16:2:2Z,40.388596,-87.513275,221.436996,0.932,1.278,0.012,-0.107,0.021,0,1
1823387,2023-11-12T16:2:3Z,40.388596,-87.513275,221.399994,0.93,1.273,0.013,-0.032,0.068,0,1
1824395,2023-11-12T16:2:4Z,40.388596,-87.513275,221.384995,0.926,1.267,0.021,0.001,0.031,0,1
1825500,2023-11-12T16:2:5Z,40.388596,-87.513275,221.408005,0.921,1.262,0.12,0.09,-0.308,0,1
1827293,2023-11-12T16:2:6Z,40.388596,-87.513275,221.451004,0.925,1.265,0.022,-0.015,0.12,0,1
1828415,2023-11-12T16:2:8Z,40.388596,-87.513275,221.360001,0.922,1.259,-0.008,-0.011,-0.016,0,1
1829354,2023-11-12T16:2:9Z,40.388596,-87.513275,221.356995,0.919,1.255,0.037,-0.087,0.014,0,1
1830477,2023-11-12T16:2:10Z,40.388596,-87.513275,221.341003,0.916,1.251,-0.036,0.011,-0.083,0,1
1832274,2023-11-12T16:2:11Z,40.388596,-87.513283,221.369003,0.918,1.251,-0.016,0.007,-0.038,0,1
1833093,2023-11-12T16:2:12Z,40.388596,-87.513283,221.376999,0.918,1.248,0.031,-0.019,0.12,0,1
1834048,2023-11-12T16:2:13Z,40.388596,-87.513275,221.328995,0.919,1.247,-0.044,0,0.043,0,1
1834899,2023-11-12T16:2:14Z,40.388596,-87.513275,221.343994,0.918,1.244,-0.02,0.011,0.04,0,1
1836002,2023-11-12T16:2:15Z,40.388596,-87.513275,221.343002,0.916,1.242,-0.019,0.04,-0.126,0,1
1837788,2023-11-12T16:2:16Z,40.388596,-87.513275,221.378998,0.918,1.245,-0.072,-0.027,-0.016,0,1
1838679,2023-11-12T16:2:18Z,40.388596,-87.513275,221.365997,0.921,1.247,0.022,0.032,0.038,0,1
1839524,2023-11-12T16:2:19Z,40.388596,-87.513275,221.296005,0.921,1.246,-0.08,0.064,-0.023,0,1
1840515,2023-11-12T16:2:20Z,40.388596,-87.513275,221.264008,0.917,1.242,-0.054,0.069,0.034,0,1
1841617,2023-11-12T16:2:21Z,40.388592,-87.513275,221.360992,0.917,1.243,-0.032,0.018,-0.164,0,1
1843271,2023-11-12T16:2:22Z,40.388592,-87.513275,221.440002,0.918,1.246,0.01,0.089,-0.205,0,1
1844199,2023-11-12T16:2:23Z,40.388592,-87.513275,221.546997,0.916,1.246,-0.021,0.011,0.01,0,1
1844976,2023-11-12T16:2:24Z,40.388592,-87.513275,221.524994,0.911,1.241,0.03,-0.013,0,0,1
1845898,2023-11-12T16:2:25Z,40.388592,-87.513275,221.570007,0.907,1.24,-0.049,0.062,-0.176,0,1
1847007,2023-11-12T16:2:26Z,40.388592,-87.513275,221.621994,0.908,1.243,-0.008,0.007,0.074,0,1
1848893,2023-11-12T16:2:27Z,40.388596,-87.513275,221.548996,0.904,1.241,0.074,-0.006,0.021,0,1
1849825,2023-11-12T16:2:29Z,40.388596,-87.513275,221.552002,0.905,1.243,0.023,-0.099,0.073,0,1
1850528,2023-11-12T16:2:30Z,40.388596,-87.513275,221.487,0.903,1.241,0.077,-0.081,0.145,0,1
1851379,2023-11-12T16:2:31Z,40.388596,-87.513275,221.436996,0.904,1.242,-0.007,0.063,0.14,0,1
1852545,2023-11-12T16:2:32Z,40.388596,-87.513275,221.391998,0.902,1.24,0.012,-0.078,0.074,0,1
1854427,2023-11-12T16:2:33Z,40.388596,-87.513275,221.309006,0.899,1.235,0.086,0,0.048,0,1
1855368,2023-11-12T16:2:35Z,40.388596,-87.513275,221.177994,0.897,1.232,0.032,-0.005,-0.044,0,1
1856254,2023-11-12T16:2:36Z,40.388596,-87.513275,221.229996,0.9,1.233,-0.019,0.003,0,0,1
1857083,2023-11-12T16:2:36Z,40.388596,-87.513275,221.222,0.901,1.233,0.033,0.003,-0.021,0,1
1858104,2023-11-12T16:2:37Z,40.388596,-87.513275,221.238007,0.899,1.231,-0.004,-0.028,-0.006,0,1
1859981,2023-11-12T16:2:38Z,40.388596,-87.513275,221.207001,0.898,1.228,-0.043,0.037,-0.033,0,1
1860833,2023-11-12T16:2:40Z,40.388596,-87.513275,221.184006,0.903,1.232,0.015,-0.006,0.002,0,1
1861590,2023-11-12T16:2:41Z,40.388596,-87.513275,221.179993,0.906,1.234,-0.038,-0.018,-0.019,0,1
1862440,2023-11-12T16:2:42Z,40.388596,-87.513275,221.164001,0.906,1.234,-0.038,0.007,-0.024,0,1
1863649,2023-11-12T16:2:43Z,40.388596,-87.513275,221.175995,0.904,1.231,-0.004,0.03,-0.061,0,1
1865363,2023-11-12T16:2:44Z,40.388592,-87.513275,221.160995,0.902,1.226,-0.002,0.025,-0.062,0,1
1866363,2023-11-12T16:2:46Z,40.388592,-87.513275,221.151001,0.919,1.243,-0.045,0.038,-0.035,0,1
1867252,2023-11-12T16:2:47Z,40.388592,-87.513275,221.139999,0.922,1.245,-0.043,-0.019,0.001,0,1
1868078,2023-11-12T16:2:47Z,40.388592,-87.513275,221.151001,0.923,1.245,-0.015,-0.029,-0.034,0,1
1869270,2023-11-12T16:2:48Z,40.388592,-87.513275,221.147995,0.92,1.241,-0.074,0.004,-0.074,0,1
1870896,2023-11-12T16:2:49Z,40.388592,-87.513275,221.139999,0.915,1.236,0.042,-0.021,0.04,0,1
1871778,2023-11-12T16:2:51Z,40.388592,-87.513275,221.212006,0.92,1.239,-0.046,-0.066,0.007,0,1
1872601,2023-11-12T16:2:52Z,40.388592,-87.513275,221.201996,0.921,1.239,-0.028,0.031,0.009,0,1
1873618,2023-11-12T16:2:53Z,40.388592,-87.513275,221.156998,0.92,1.237,-0.041,-0.019,-0.033,0,1
1874644,2023-11-12T16:2:54Z,40.388592,-87.513275,221.104996,0.916,1.234,-0.007,0.053,0.076,0,1
1876292,2023-11-12T16:2:55Z,40.388592,-87.513275,221.059006,0.913,1.231,0,0.001,0.08,0,1
1877052,2023-11-12T16:2:56Z,40.388588,-87.513275,221.050003,0.923,1.241,0.037,-0.017,0.042,0,1
1877897,2023-11-12T16:2:57Z,40.388588,-87.513275,220.955002,0.925,1.244,0.005,-0.032,0.051,0,1
1879002,2023-11-12T16:2:58Z,40.388588,-87.513275,220.970001,0.922,1.241,0.078,-0.02,-0.042,0,1
1880035,2023-11-12T16:2:59Z,40.388588,-87.513275,220.927002,0.918,1.236,0.014,-0.05,0.123,0,1
1881753,2023-11-12T16:3:0Z,40.388588,-87.513275,220.910004,0.913,1.231,-0.058,0.021,-0.107,0,1
1882589,2023-11-12T16:3:2Z,40.388588,-87.513275,220.953003,0.923,1.243,0.021,-0.016,0.103,0,1
1883554,2023-11-12T16:3:3Z,40.388588,-87.513275,220.910004,0.923,1.244,0.009,-0.058,0.11,0,1
1884475,2023-11-12T16:3:4Z,40.388588,-87.513275,220.862,0.923,1.243,-0.018,-0.001,0.12,0,1
1885575,2023-11-12T16:3:5Z,40.388588,-87.513275,220.820007,0.92,1.241,0.02,-0.047,0.133,0,1
1887365,2023-11-12T16:3:6Z,40.388588,-87.513275,220.735001,0.919,1.24,0.004,-0.01,-0.111,0,1
1888327,2023-11-12T16:3:8Z,40.388588,-87.513275,220.806,0.934,1.261,-0.002,-0.07,0.033,0,1
1889495,2023-11-12T16:3:9Z,40.388588,-87.513275,220.824997,0.934,1.26,0.006,-0.017,0.034,0,1
1890536,2023-11-12T16:3:10Z,40.388588,-87.513275,220.828003,0.932,1.258,-0.018,-0.094,0.116,0,1
1892325,2023-11-12T16:3:11Z,40.388588,-87.513275,220.822998,0.93,1.255,-0.064,0.036,-0.128,0,1
1893267,2023-11-12T16:3:13Z,40.388588,-87.513275,220.987,0.927,1.25,-0.029,-0.051,0.027,0,1
1894089,2023-11-12T16:3:13Z,40.388588,-87.513283,221.011002,0.926,1.249,0.006,0.021,-0.115,0,1
1895043,2023-11-12T16:3:14Z,40.388588,-87.513283,221.042999,0.922,1.246,0.003,-0.081,0.035,0,1
1896073,2023-11-12T16:3:15Z,40.388592,-87.513283,221.072998,0.92,1.242,0.027,-0.031,-0.04,0,1
1897795,2023-11-12T16:3:16Z,40.388592,-87.513283,221.143997,0.922,1.243,-0.013,0.074,-0.11,0,1
1898623,2023-11-12T16:3:18Z,40.388592,-87.513283,221.182999,0.92,1.239,0.013,-0.028,0.068,0,1
1899577,2023-11-12T16:3:19Z,40.388592,-87.513283,221.145004,0.922,1.242,0.053,-0.063,0.022,0,1
1900491,2023-11-12T16:3:20Z,40.388592,-87.513283,221.139999,0.917,1.236,-0.017,-0.014,0.051,0,1
1901527,2023-11-12T16:3:21Z,40.388592,-87.513283,221.199005,0.915,1.234,-0.059,0.095,-0.199,0,1
1903327,2023-11-12T16:3:22Z,40.388592,-87.513283,221.306,0.915,1.232,0.005,0.015,-0.04,0,1
1904028,2023-11-12T16:3:23Z,40.388592,-87.513283,221.294998,0.909,1.224,0.03,-0.104,0.036,0,1
1906143,2023-11-12T16:3:24Z,40.388592,-87.513283,221.322998,0.914,1.23,0.004,-0.024,0,0,1
1907165,2023-11-12T16:3:26Z,40.388592,-87.513283,221.257004,0.918,1.233,0.034,0.061,0.015,0,1
1908877,2023-11-12T16:3:27Z,40.388592,-87.513283,221.255005,0.917,1.231,-0.007,0.022,-0.068,0,1
1909754,2023-11-12T16:3:29Z,40.388592,-87.513275,221.324005,0.911,1.226,-0.015,0.098,0.041,0,1
1910749,2023-11-12T16:3:30Z,40.388592,-87.513275,221.289001,0.914,1.232,-0.017,0.065,-0.036,0,1
1911516,2023-11-12T16:3:31Z,40.388592,-87.513275,221.253006,0.915,1.235,0.105,0.002,-0.047,0,1
1912613,2023-11-12T16:3:32Z,40.388592,-87.513275,221.266006,0.919,1.238,-0.012,-0.01,-0.046,0,1
1914337,2023-11-12T16:3:33Z,40.388592,-87.513275,221.263,0.919,1.236,-0.019,0.003,0.005,0,1
1915349,2023-11-12T16:3:35Z,40.388592,-87.513275,221.317993,0.91,1.224,-0.009,0.01,-0.075,0,1
1916473,2023-11-12T16:3:36Z,40.388592,-87.513275,221.257996,0.912,1.227,0.088,0.172,-0.083,0,1
1917414,2023-11-12T16:3:37Z,40.388592,-87.513275,221.311005,0.918,1.23,-0.021,0.041,-0.02,0,1
1918594,2023-11-12T16:3:38Z,40.388592,-87.513275,221.281006,0.917,1.228,-0.049,-0.008,0.023,0,1
1920310,2023-11-12T16:3:39Z,40.388592,-87.513275,221.231003,0.914,1.224,-0.017,-0.027,0.012,0,1
1921424,2023-11-12T16:3:41Z,40.388592,-87.513275,221.123001,0.911,1.22,-0.029,0.023,0.053,0,1
1922438,2023-11-12T16:3:42Z,40.388592,-87.513275,221.125,0.922,1.229,-0.003,0.024,0.017,0,1
1923622,2023-11-12T16:3:43Z,40.388592,-87.513275,221.130997,0.922,1.228,0.016,-0.044,0.011,0,1
1925340,2023-11-12T16:3:44Z,40.388592,-87.513275,221.089005,0.922,1.226,0.002,-0.068,0.044,0,1
1926299,2023-11-12T16:3:46Z,40.388592,-87.513275,221.095001,0.914,1.217,-0.044,0.123,-0.087,0,1
1927492,2023-11-12T16:3:47Z,40.388592,-87.513275,221.123993,0.922,1.227,0.021,-0.038,0.041,0,1
1928597,2023-11-12T16:3:48Z,40.388592,-87.513275,221.061005,0.924,1.228,0.012,-0.098,0.137,0,1
1930368,2023-11-12T16:3:49Z,40.388596,-87.513275,221.031006,0.924,1.228,0.018,-0.05,0.104,0,1
1931316,2023-11-12T16:3:51Z,40.388596,-87.513275,221.024002,0.918,1.221,-0.005,0.022,-0.16,0,1
1932074,2023-11-12T16:3:51Z,40.388596,-87.513275,221.026001,0.918,1.22,0.052,-0.118,0.139,0,1
1933100,2023-11-12T16:3:52Z,40.388596,-87.513283,221.007004,0.919,1.224,-0.021,-0.02,0.015,0,1
1934124,2023-11-12T16:3:53Z,40.388596,-87.513283,221.018005,0.918,1.224,0.001,0.003,0.016,0,1
1935843,2023-11-12T16:3:54Z,40.388596,-87.513283,221.026993,0.916,1.221,-0.004,-0.007,0.01,0,1
1936613,2023-11-12T16:3:56Z,40.388596,-87.513275,221.110992,0.911,1.216,0.017,0.103,-0.098,0,1
1937641,2023-11-12T16:3:57Z,40.388596,-87.513275,221.128998,0.912,1.216,-0.043,0.064,-0.107,0,1
1938490,2023-11-12T16:3:58Z,40.388596,-87.513275,221.182007,0.911,1.213,-0.058,-0.013,0.006,0,1
1939529,2023-11-12T16:3:59Z,40.388596,-87.513275,221.160995,0.913,1.213,-0.001,-0.038,-0.048,0,1
1941377,2023-11-12T16:4:0Z,40.388596,-87.513275,221.179001,0.912,1.211,-0.007,0.033,-0.058,0,1
1942320,2023-11-12T16:4:2Z,40.388592,-87.513275,221.238007,0.912,1.212,-0.012,0.068,-0.117,0,1
1943441,2023-11-12T16:4:3Z,40.388592,-87.513275,221.251999,0.911,1.21,-0.025,-0.001,-0.081,0,1
1944372,2023-11-12T16:4:4Z,40.388592,-87.513275,221.283005,0.922,1.222,0.054,0.001,0.02,0,1
1945499,2023-11-12T16:4:5Z,40.388592,-87.513275,221.274002,0.921,1.221,-0.071,0.083,-0.097,0,1
1947353,2023-11-12T16:4:6Z,40.388592,-87.513275,221.223007,0.919,1.218,-0.078,-0.005,-0.017,0,1
1948468,2023-11-12T16:4:8Z,40.388592,-87.513275,221.210999,0.921,1.218,-0.045,0.011,-0.016,0,1
1949398,2023-11-12T16:4:9Z,40.388592,-87.513275,221.156998,0.92,1.219,-0.089,0.133,-0.078,0,1
1950444,2023-11-12T16:4:10Z,40.388592,-87.513275,221.123993,0.917,1.219,-0.087,-0.014,0.021,0,1
1952296,2023-11-12T16:4:11Z,40.388592,-87.513275,221.052994,0.911,1.213,-0.003,-0.075,0.109,0,1
1953000,2023-11-12T16:4:12Z,40.388592,-87.513275,220.960007,0.915,1.214,-0.033,0.008,-0.014,0,1
1954027,2023-11-12T16:4:13Z,40.388588,-87.513275,220.953003,0.912,1.211,0.014,0.014,-0.037,0,1
1954942,2023-11-12T16:4:14Z,40.388592,-87.513275,220.914001,0.909,1.208,-0.001,0.094,0.042,0,1
1955987,2023-11-12T16:4:15Z,40.388592,-87.513275,220.858002,0.912,1.212,0.02,0.025,0,0,1
1957844,2023-11-12T16:4:16Z,40.388588,-87.513283,220.796005,0.913,1.213,-0.087,0.081,-0.075,0,1
1958551,2023-11-12T16:4:18Z,40.388592,-87.513283,220.792007,0.919,1.216,0.015,-0.065,0.013,0,1
1959654,2023-11-12T16:4:19Z,40.388592,-87.513283,220.779007,0.916,1.213,-0.023,0.024,-0.054,0,1
1960567,2023-11-12T16:4:20Z,40.388592,-87.513283,220.798004,0.912,1.208,0.006,0,-0.015,0,1
1961598,2023-11-12T16:4:21Z,40.388592,-87.513283,220.695007,0.912,1.208,0.018,0.033,-0.044,0,1
1963318,2023-11-12T16:4:22Z,40.388592,-87.513283,220.746002,0.919,1.215,-0.001,0.054,-0.084,0,1
1964506,2023-11-12T16:4:24Z,40.388592,-87.513283,220.809006,0.917,1.215,0.01,0.005,0.011,0,1
1965442,2023-11-12T16:4:25Z,40.388592,-87.513283,220.789001,0.914,1.21,-0.026,-0.022,-0.013,0,1
1966325,2023-11-12T16:4:26Z,40.388588,-87.513283,220.815994,0.913,1.214,-0.08,0.017,-0.069,0,1
1968004,2023-11-12T16:4:26Z,40.388588,-87.513283,220.832993,0.921,1.227,0.016,0.044,-0.154,0,1
1969802,2023-11-12T16:4:28Z,40.388588,-87.513283,220.897995,0.929,1.236,0.008,-0.025,-0.017,0,1
1971064,2023-11-12T16:4:30Z,40.388592,-87.513283,220.878006,0.922,1.228,0.004,0.009,-0.039,0,1
1971915,2023-11-12T16:4:31Z,40.388592,-87.513283,220.759003,0.919,1.228,-0.155,0.023,0.231,0,1
1972973,2023-11-12T16:4:32Z,40.388588,-87.513283,220.695999,0.927,1.241,0.036,-0.044,0.077,0,1
1974823,2023-11-12T16:4:33Z,40.388592,-87.513283,220.735992,0.929,1.243,0.067,-0.045,0.008,0,1
1975877,2023-11-12T16:4:35Z,40.388592,-87.513283,220.75,0.922,1.237,0.046,-0.074,0.053,0,1
1976877,2023-11-12T16:4:36Z,40.388592,-87.513283,220.699005,0.916,1.233,0.059,0,-0.041,0,1
1977928,2023-11-12T16:4:37Z,40.388592,-87.513283,220.602997,0.917,1.233,-0.03,0.044,-0.135,0,1
1979967,2023-11-12T16:4:38Z,40.388592,-87.513283,220.576004,0.918,1.232,0.051,-0.03,-0.001,0,1
1981069,2023-11-12T16:4:40Z,40.388592,-87.513283,220.505997,0.913,1.227,0.034,0.012,0.031,0,1
1982097,2023-11-12T16:4:41Z,40.388592,-87.513283,220.528,0.909,1.221,0.003,0.109,-0.182,0,1
1982949,2023-11-12T16:4:42Z,40.388592,-87.513283,220.410995,0.908,1.219,0.034,-0.045,0.045,0,1
